date,TERM_SPREAD,CREDIT_SPREAD,INDPRO_YoY,CPI_YoY,UNRATE_Delta,hmm_state,prob_state_0,prob_state_1,prob_state_2
1996-07-31,1.7199999999999998,0.6999999999999993,5.419018675313669,2.8425686497951297,-0.09999999999999964,0,0.9999999558585851,1.7178801617730166e-11,4.412403551666641e-08
1996-08-31,1.5899999999999999,0.7199999999999998,4.612609904526099,2.7734767060089816,-0.40000000000000036,0,0.9999998899197696,1.5283393312255183e-11,1.1006483706148393e-07
1996-09-30,1.7400000000000002,0.6899999999999995,4.834055497599632,2.9603191305354493,-0.2999999999999998,0,0.9999998679386496,2.22989763606131e-11,1.320392019118762e-07
1996-10-31,1.54,0.6800000000000006,5.039575643692018,3.015948830630233,-0.39999999999999947,0,0.9999998662133384,1.048355415383619e-11,1.3377601668101827e-07
1996-11-30,1.17,0.6900000000000004,5.690853571435639,3.2012976987813246,-0.1999999999999993,0,0.9999999503206721,1.964139605719593e-11,4.9659870026147e-08
1996-12-31,1.3899999999999997,0.6899999999999995,5.983035938372883,3.322989449890734,0.10000000000000053,0,0.999999910169667,4.994961623155862e-12,8.982544802802751e-08
1997-01-31,1.5499999999999998,0.6699999999999999,6.715430854896454,2.99290087770947,-0.20000000000000018,0,0.9999999879782991,1.2886627778430566e-11,1.200880549701227e-08
1997-02-28,1.4100000000000001,0.6300000000000008,6.449296542209559,2.987193830171986,0.10000000000000053,0,0.9999999611554821,2.5338612517581544e-12,3.884185079494875e-08
1997-03-31,1.5500000000000007,0.6299999999999999,7.20440882112463,2.727730171288556,0.0,0,0.9999999930478225,4.259832772806276e-12,6.947957983421531e-09
1997-04-30,1.7299999999999995,0.6099999999999994,6.331438446609372,2.4051792318521947,-0.10000000000000053,0,0.9999999895685505,1.7384144267594267e-12,1.0429845443152451e-08
1997-05-31,1.6600000000000001,0.6199999999999992,6.139316182073706,2.2131791728697614,-0.5,0,0.9999999903670869,2.1117683178377616e-12,9.630777725834676e-09
1997-06-30,1.5600000000000005,0.6099999999999994,5.838522012731673,2.208988527228417,-0.40000000000000036,0,0.9999999875522009,2.784149117018174e-13,1.2447383377098766e-08
1997-07-31,1.17,0.6100000000000003,6.673741675131772,2.142489008410653,-0.39999999999999947,0,0.9999999974838829,2.241070988849532e-13,2.515998986005956e-09
1997-08-31,1.1600000000000001,0.6000000000000005,7.15871275603277,2.2642476749759943,-0.40000000000000036,0,0.9999999982719601,3.1343692912943907e-13,1.727930005528618e-09
1997-09-30,1.2599999999999998,0.5499999999999998,7.4465070898686925,2.1951336103534835,-0.2999999999999998,0,0.9999999984861461,6.011925341705245e-14,1.5139042761524655e-09
1997-10-31,1.0600000000000005,0.5700000000000003,8.29968268306649,2.0645087329157263,-0.39999999999999947,0,0.9999999997612576,7.506002579805875e-14,2.385730791473663e-10
1997-11-30,0.7400000000000002,0.5499999999999998,8.169633055362446,1.872713905069734,-0.3000000000000007,0,0.9999999998221938,3.654343450426609e-14,1.7797163490032197e-10
1997-12-31,0.6499999999999995,0.5600000000000005,7.9559126044085104,1.6828069280650837,-0.2999999999999998,0,0.9999999998613021,1.056085033136841e-14,1.387769275941833e-10
1998-01-31,0.5,0.5800000000000001,8.23490399461635,1.6179568876268924,-0.3000000000000007,0,0.9999999999413376,4.153815316471233e-14,5.868392633714331e-11
1998-02-28,0.4800000000000004,0.5800000000000001,7.209871276483515,1.4299280011417004,-0.20000000000000018,0,0.9999999997962732,2.532746581781707e-14,2.0360402788916607e-10
1998-03-31,0.6200000000000001,0.6000000000000005,6.612422361685066,1.3673301900209545,-0.20000000000000018,0,0.999999999577085,8.820067189894802e-15,4.227842890660218e-10
1998-04-30,0.6899999999999995,0.6399999999999997,6.837809228209579,1.4281521841404299,-0.40000000000000036,0,0.99999999974807,2.4145234776783558e-14,2.520291179696599e-10
1998-05-31,0.6500000000000004,0.6099999999999994,6.942344383794019,1.6744577273802186,-0.1999999999999993,0,0.9999999995616236,1.020890130629834e-13,4.383308466861823e-10
1998-06-30,0.5199999999999996,0.5999999999999996,5.882135200403127,1.6099418934181209,-0.20000000000000018,0,0.9999999983583621,2.1913404185351685e-13,1.6412330681944709e-09
1998-07-31,0.5,0.6000000000000005,4.64624226508068,1.730574709759214,-0.09999999999999964,0,0.9999999886613297,1.3351576734416084e-14,1.1338467605155283e-08
1998-08-31,0.4399999999999995,0.6200000000000001,5.699937761549911,1.6039825681036568,-0.09999999999999964,0,0.999999998119165,3.709711959449023e-14,1.8806780547826458e-09
1998-09-30,0.1999999999999993,0.6899999999999995,4.734947424396463,1.4167160264780598,-0.10000000000000053,0,0.9999999975407263,3.2686592228263585e-14,2.4592784306057874e-09
1998-10-31,0.5700000000000003,0.8099999999999996,4.5334623356819925,1.4751343087072932,0.20000000000000018,0,0.9999999922006282,7.440173058247561e-14,7.79940304389792e-09
1998-11-30,0.41999999999999993,0.9299999999999997,3.673190729725917,1.4733231512984446,0.0,0,0.9999999937731445,1.856814264109379e-14,6.226692976190634e-09
1998-12-31,0.2600000000000007,1.0100000000000007,3.7002613307793197,1.5941477997688303,-0.09999999999999964,0,0.9999999959418346,2.5832923763533156e-14,4.057917839485601e-09
1999-01-31,0.3799999999999999,1.0499999999999998,3.6940074136825096,1.652930195121094,-0.20000000000000018,0,0.999999995622602,2.7694178752227746e-14,4.37722074670112e-09
1999-02-28,0.5599999999999996,0.9899999999999993,4.138566416890477,1.652930195121094,-0.09999999999999964,0,0.9999999964620656,4.906743395886557e-14,3.5377711374911897e-09
1999-03-31,0.79,0.9100000000000001,4.330012584622445,1.713628224298791,-0.39999999999999947,0,0.9999999953010956,2.2038829994852539e-13,4.698861503981322e-09
1999-04-30,0.8899999999999997,0.8400000000000007,4.217072875711736,2.255505551508641,-0.20000000000000018,0,0.99999998298199,3.5454292406665526e-13,1.701776014423034e-08
1999-05-31,1.04,0.79,4.190366348209107,2.0694591242833127,-0.20000000000000018,0,0.9999999817650861,1.5614494347447422e-13,1.8234842239285974e-08
